WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY,site,year
63857,2016-04-30,2.422,-85.96,34.29,27.7,15.0,21.4,21.2,0.0,19.15,C,34.8,14.7,22.0,95.2,53.0,74.6,0.09,0.09,0.1119999999999999,0.203,0.302,21.4,21.0,20.4,19.6,17.6,AL_Gadsden_19_N,2016
63857,2016-05-01,2.422,-85.96,34.29,23.2,14.2,18.7,19.7,4.6,9.34,C,28.1,13.8,19.9,98.6,79.5,89.6,0.095,0.0969999999999999,0.1119999999999999,0.2019999999999999,0.301,21.0,20.7,20.4,19.7,17.7,AL_Gadsden_19_N,2016
63857,2016-05-02,2.422,-85.96,34.29,25.5,13.9,19.7,19.0,22.6,18.02,C,40.4,13.7,21.7,100.0,64.2,89.5,0.13,0.13,0.121,0.215,0.301,21.1,20.7,20.2,19.6,17.8,AL_Gadsden_19_N,2016
63857,2016-05-03,2.422,-85.96,34.29,21.3,12.1,16.7,17.2,1.5,22.94,C,34.5,12.6,20.7,97.4,49.9,76.3,0.1989999999999999,0.217,0.152,0.233,0.3,21.5,21.2,20.6,19.8,17.9,AL_Gadsden_19_N,2016
63857,2016-05-04,2.422,-85.96,34.29,20.4,8.1,14.3,13.8,2.9,25.2,C,34.2,9.4,17.7,97.7,43.3,75.1,0.191,0.204,0.152,0.2319999999999999,0.3,20.2,19.9,19.8,19.3,18.0,AL_Gadsden_19_N,2016
63857,2016-05-05,2.422,-85.96,34.29,18.2,6.4,12.3,11.7,0.0,24.96,C,28.3,7.3,14.2,91.8,39.2,64.8,0.184,0.198,0.15,0.23,0.299,18.2,18.1,18.3,18.4,17.9,AL_Gadsden_19_N,2016
63857,2016-05-06,2.422,-85.96,34.29,20.4,5.5,12.9,12.9,0.0,25.77,C,32.2,5.9,15.5,94.1,37.1,66.0,0.1689999999999999,0.186,0.149,0.2269999999999999,0.299,17.9,17.6,17.5,17.5,17.6,AL_Gadsden_19_N,2016
63857,2016-05-07,2.422,-85.96,34.29,25.2,6.1,15.6,17.1,0.0,28.37,C,36.7,6.5,19.3,95.2,39.1,63.8,0.16,0.174,0.145,0.223,0.297,19.1,18.7,18.2,17.8,17.4,AL_Gadsden_19_N,2016
63857,2016-05-08,2.422,-85.96,34.29,27.2,13.3,20.2,20.1,0.0,28.29,C,39.5,11.4,22.4,85.8,33.9,61.6,0.147,0.162,0.141,0.218,0.296,21.0,20.6,19.7,18.9,17.3,AL_Gadsden_19_N,2016
63857,2016-05-09,2.422,-85.96,34.29,21.7,14.2,18.0,18.2,0.0,12.09,C,32.5,13.9,19.5,85.8,61.0,72.8,0.1369999999999999,0.153,0.138,0.215,0.295,20.5,20.3,20.0,19.4,17.6,AL_Gadsden_19_N,2016
63857,2016-05-10,2.422,-85.96,34.29,26.7,16.3,21.5,21.5,0.0,24.99,C,38.1,13.9,23.5,91.8,52.7,73.5,0.129,0.145,0.135,0.213,0.295,21.6,21.2,20.4,19.5,17.8,AL_Gadsden_19_N,2016
63857,2016-05-11,2.422,-85.96,34.29,28.0,15.4,21.7,22.3,0.0,22.19,C,41.8,14.5,24.0,98.4,56.6,77.9,0.118,0.135,0.131,0.21,0.293,22.7,22.3,21.4,20.4,18.0,AL_Gadsden_19_N,2016
63857,2016-05-12,2.422,-85.96,34.29,26.1,14.8,20.5,19.9,23.7,15.74,C,39.1,15.2,22.2,98.6,64.9,88.9,0.146,0.177,0.145,0.223,0.292,22.3,22.0,21.5,20.7,18.3,AL_Gadsden_19_N,2016
63857,2016-05-13,2.422,-85.96,34.29,22.7,9.9,16.3,17.7,0.0,29.58,C,34.3,11.0,21.0,97.9,45.6,74.1,0.195,0.236,0.1889999999999999,0.233,0.292,22.6,22.2,21.7,20.7,18.6,AL_Gadsden_19_N,2016
63857,2016-05-14,2.422,-85.96,34.29,23.8,8.7,16.3,15.8,0.0,29.14,C,32.9,9.0,18.4,95.1,45.9,67.4,0.191,0.211,0.181,0.2319999999999999,0.292,21.3,21.0,20.8,20.4,18.7,AL_Gadsden_19_N,2016
63857,2016-05-15,2.422,-85.96,34.29,18.8,6.5,12.7,12.2,0.0,29.73,C,32.6,7.0,16.6,83.4,34.9,58.4,0.181,0.1939999999999999,0.172,0.231,0.292,20.3,20.1,20.0,19.7,18.7,AL_Gadsden_19_N,2016
63857,2016-05-16,2.422,-85.96,34.29,20.8,7.3,14.1,15.5,0.0,22.37,C,35.8,8.5,19.0,87.4,43.1,62.8,0.172,0.18,0.163,0.2289999999999999,0.291,20.3,20.0,19.7,19.4,18.6,AL_Gadsden_19_N,2016
63857,2016-05-17,2.422,-85.96,34.29,24.7,14.8,19.7,19.5,0.0,21.72,C,36.4,14.4,22.0,92.2,49.7,74.6,0.162,0.17,0.158,0.228,0.29,21.4,21.1,20.5,19.8,18.5,AL_Gadsden_19_N,2016
63857,2016-05-18,2.422,-85.96,34.29,25.7,14.8,20.3,20.1,0.0,18.21,C,40.6,15.2,22.7,95.7,62.8,82.2,0.153,0.16,0.152,0.226,0.29,22.6,22.2,21.5,20.6,18.6,AL_Gadsden_19_N,2016
63857,2016-05-19,2.422,-85.96,34.29,25.1,12.6,18.8,18.7,0.0,28.37,C,39.2,12.1,23.3,95.6,51.6,77.8,0.142,0.15,0.147,0.223,0.289,23.2,22.8,22.0,21.0,18.9,AL_Gadsden_19_N,2016
63857,2016-05-20,2.422,-85.96,34.29,21.1,16.2,18.7,18.2,6.9,5.49,C,27.4,17.0,19.5,98.3,88.6,94.9,0.1369999999999999,0.144,0.143,0.222,0.288,21.6,21.4,21.4,20.9,19.1,AL_Gadsden_19_N,2016
63857,2016-05-21,2.422,-85.96,34.29,24.5,11.5,18.0,19.4,0.6,24.14,C,33.7,11.8,21.5,99.0,52.2,76.9,0.146,0.144,0.141,0.22,0.287,22.6,22.3,21.6,20.8,19.1,AL_Gadsden_19_N,2016
63857,2016-05-22,2.422,-85.96,34.29,24.3,11.5,17.9,17.3,0.0,29.5,C,33.3,10.8,19.4,94.1,38.4,67.9,0.14,0.139,0.1369999999999999,0.217,0.286,22.0,21.7,21.3,20.7,19.2,AL_Gadsden_19_N,2016
63857,2016-05-23,2.422,-85.96,34.29,26.6,8.5,17.5,18.5,0.0,28.94,C,36.7,8.5,20.8,93.6,33.1,63.3,0.13,0.132,0.131,0.214,0.284,22.4,22.1,21.5,20.8,19.2,AL_Gadsden_19_N,2016
63857,2016-05-24,2.422,-85.96,34.29,27.4,9.8,18.6,19.6,0.0,27.9,C,37.6,10.2,22.1,93.5,39.2,66.8,0.119,0.121,0.126,0.21,0.282,23.0,22.7,22.0,21.2,19.3,AL_Gadsden_19_N,2016
63857,2016-05-25,2.422,-85.96,34.29,28.4,14.2,21.3,22.8,0.0,27.33,C,41.7,12.8,24.7,87.5,41.9,61.0,0.109,0.111,0.121,0.207,0.28,23.9,23.4,22.7,21.7,19.5,AL_Gadsden_19_N,2016
63857,2016-05-26,2.422,-85.96,34.29,29.6,13.0,21.3,22.9,0.0,27.26,C,41.2,13.3,25.2,96.2,43.2,67.3,0.1,0.102,0.1159999999999999,0.205,0.2769999999999999,24.6,24.2,23.4,22.3,19.7,AL_Gadsden_19_N,2016
63857,2016-05-27,2.422,-85.96,34.29,29.6,15.6,22.6,23.5,0.0,26.9,C,42.3,14.8,26.1,95.0,48.0,68.0,0.093,0.094,0.111,0.2019999999999999,0.273,25.1,24.6,23.7,22.7,20.0,AL_Gadsden_19_N,2016
63857,2016-05-28,2.422,-85.96,34.29,28.3,15.5,21.9,22.0,0.0,17.03,C,39.3,14.5,23.6,96.5,44.6,73.3,0.087,0.088,0.107,0.1989999999999999,0.27,24.6,24.3,23.8,22.8,20.3,AL_Gadsden_19_N,2016
63857,2016-05-29,2.422,-85.96,34.29,29.9,13.7,21.8,22.5,0.0,25.49,C,42.5,13.1,24.7,98.1,44.9,72.8,0.083,0.084,0.102,0.196,0.267,24.7,24.3,23.6,22.7,20.5,AL_Gadsden_19_N,2016
63857,2016-05-30,2.422,-85.96,34.29,31.0,15.2,23.1,23.8,0.0,26.62,C,43.3,14.2,25.7,98.2,38.4,67.5,0.08,0.08,0.0969999999999999,0.192,0.263,25.3,24.8,24.1,23.0,20.6,AL_Gadsden_19_N,2016
63857,2016-05-31,2.422,-85.96,34.29,32.0,14.4,23.2,23.7,0.0,26.39,C,44.2,14.2,26.0,96.1,32.1,67.5,0.076,0.076,0.093,0.187,0.258,25.6,25.1,24.4,23.3,20.8,AL_Gadsden_19_N,2016
63857,2016-06-01,2.422,-85.96,34.29,32.2,16.6,24.4,23.1,28.6,21.25,C,43.1,11.9,25.7,97.1,37.8,79.2,0.123,0.13,0.115,0.205,0.255,24.3,24.4,24.0,23.0,21.0,AL_Gadsden_19_N,2016
63857,2016-06-02,2.422,-85.96,34.29,29.2,18.5,23.9,22.2,0.9,17.09,C,38.8,18.9,24.3,97.7,55.0,86.0,0.2,0.2189999999999999,0.1669999999999999,0.233,0.254,24.6,24.4,23.8,22.9,21.0,AL_Gadsden_19_N,2016
63857,2016-06-03,2.422,-85.96,34.29,30.7,18.3,24.5,24.3,0.0,24.99,C,39.5,18.0,26.3,98.3,43.1,74.4,0.193,0.2,0.165,0.23,0.255,25.8,25.4,24.6,23.4,21.1,AL_Gadsden_19_N,2016
63857,2016-06-04,2.422,-85.96,34.29,28.3,18.7,23.5,23.3,3.6,19.78,C,37.8,19.2,25.5,98.1,57.7,83.7,0.183,0.183,0.161,0.2289999999999999,0.254,25.9,25.5,24.9,23.8,21.2,AL_Gadsden_19_N,2016
63857,2016-06-05,2.422,-85.96,34.29,26.9,20.1,23.5,21.9,20.5,13.26,C,33.3,20.7,24.1,97.4,68.6,90.5,0.215,0.239,0.205,0.237,0.255,25.2,24.8,24.4,23.7,21.4,AL_Gadsden_19_N,2016
63857,2016-06-06,2.422,-85.96,34.29,27.2,16.8,22.0,22.6,0.0,14.77,C,35.9,16.5,25.5,98.4,59.7,85.5,0.221,0.243,0.218,0.243,0.257,25.5,25.2,24.6,23.7,21.5,AL_Gadsden_19_N,2016
63857,2016-06-07,2.422,-85.96,34.29,30.2,14.1,22.1,22.2,0.0,26.51,C,35.3,13.7,22.5,99.2,37.9,68.2,0.206,0.22,0.208,0.243,0.257,24.9,24.7,24.3,23.6,21.5,AL_Gadsden_19_N,2016
63857,2016-06-08,2.422,-85.96,34.29,27.1,11.6,19.3,20.0,0.0,31.28,C,34.6,11.1,21.3,95.1,35.3,61.5,0.187,0.1969999999999999,0.195,0.241,0.257,24.4,24.2,23.8,23.2,21.5,AL_Gadsden_19_N,2016
63857,2016-06-09,2.422,-85.96,34.29,28.4,10.2,19.3,20.3,0.0,29.77,C,35.7,10.5,22.1,95.4,33.7,65.3,0.172,0.179,0.183,0.241,0.256,24.6,24.3,23.8,23.2,21.5,AL_Gadsden_19_N,2016
63857,2016-06-10,2.422,-85.96,34.29,30.9,12.8,21.8,22.7,0.0,30.26,C,37.1,12.8,24.0,94.2,25.0,64.2,0.156,0.163,0.171,0.238,0.255,25.3,25.0,24.3,23.5,21.5,AL_Gadsden_19_N,2016
63857,2016-06-11,2.422,-85.96,34.29,32.0,15.5,23.7,25.2,1.7,25.39,C,38.2,14.9,26.1,96.2,44.2,67.2,0.14,0.149,0.162,0.2319999999999999,0.255,26.0,25.6,24.9,24.0,21.6,AL_Gadsden_19_N,2016
63857,2016-06-12,2.422,-85.96,34.29,32.1,20.0,26.1,25.8,0.0,24.53,C,37.6,19.3,26.7,96.7,47.9,74.5,0.131,0.136,0.152,0.2269999999999999,0.254,27.0,26.6,25.8,24.6,21.8,AL_Gadsden_19_N,2016
63857,2016-06-13,2.422,-85.96,34.29,33.1,18.7,25.9,26.6,0.0,28.83,C,38.2,18.8,27.4,98.0,43.8,72.1,0.12,0.122,0.141,0.22,0.253,27.5,27.0,26.2,24.9,22.0,AL_Gadsden_19_N,2016
63857,2016-06-14,2.422,-85.96,34.29,31.2,21.8,26.5,26.1,0.0,25.93,C,37.7,20.5,27.2,95.6,50.8,73.3,0.108,0.107,0.132,0.215,0.252,27.6,27.2,26.5,25.3,22.3,AL_Gadsden_19_N,2016
63857,2016-06-15,2.422,-85.96,34.29,30.9,19.4,25.2,24.1,4.8,16.74,C,43.0,20.1,26.5,95.5,56.9,84.2,0.102,0.1,0.125,0.21,0.251,27.0,26.6,26.1,25.3,22.5,AL_Gadsden_19_N,2016
63857,2016-06-16,2.422,-85.96,34.29,33.5,18.6,26.1,25.9,0.0,27.65,C,41.2,18.9,27.8,98.0,43.4,75.2,0.102,0.098,0.12,0.207,0.248,27.2,26.7,26.0,25.1,22.6,AL_Gadsden_19_N,2016
63857,2016-06-17,2.422,-85.96,34.29,33.2,18.9,26.0,25.8,0.0,19.75,C,40.7,17.4,26.8,95.6,50.5,77.2,0.1009999999999999,0.093,0.115,0.2019999999999999,0.247,27.1,26.7,26.1,25.3,22.7,AL_Gadsden_19_N,2016
63857,2016-06-18,2.422,-85.96,34.29,27.7,17.5,22.6,23.1,0.0,19.96,C,37.7,16.8,24.1,92.0,53.9,71.0,0.098,0.088,0.1119999999999999,0.198,0.244,25.4,25.2,25.0,24.6,22.8,AL_Gadsden_19_N,2016
63857,2016-06-19,2.422,-85.96,34.29,28.9,14.8,21.9,22.8,0.0,29.55,C,40.9,13.0,25.1,83.4,37.0,61.5,0.093,0.083,0.107,0.1939999999999999,0.24,25.6,25.2,24.8,24.3,22.6,AL_Gadsden_19_N,2016
63857,2016-06-20,2.422,-85.96,34.29,29.8,12.1,21.0,22.3,0.0,25.71,C,45.2,11.3,25.2,92.3,37.8,62.7,0.088,0.077,0.102,0.188,0.237,25.5,25.1,24.7,24.1,22.5,AL_Gadsden_19_N,2016
63857,2016-06-21,2.422,-85.96,34.29,31.8,16.5,24.1,25.2,0.0,26.21,C,44.9,15.3,27.4,92.5,43.1,63.9,0.083,0.074,0.098,0.182,0.2339999999999999,26.1,25.7,25.1,24.3,22.5,AL_Gadsden_19_N,2016
63857,2016-06-22,2.422,-85.96,34.29,33.0,18.7,25.9,27.1,0.0,23.58,C,47.3,17.8,28.7,88.3,44.4,60.5,0.08,0.071,0.095,0.176,0.231,26.7,26.3,25.6,24.7,22.5,AL_Gadsden_19_N,2016
63857,2016-06-23,2.422,-85.96,34.29,33.1,18.6,25.9,26.8,0.0,24.16,C,46.8,17.5,28.8,90.0,45.5,66.1,0.076,0.068,0.092,0.171,0.228,26.9,26.5,25.9,24.9,22.7,AL_Gadsden_19_N,2016
63857,2016-06-24,2.422,-85.96,34.29,34.2,20.8,27.5,27.6,0.0,23.59,C,46.0,20.3,29.7,86.3,43.9,63.3,0.073,0.067,0.089,0.165,0.225,27.4,27.0,26.2,25.2,22.8,AL_Gadsden_19_N,2016
63857,2016-06-25,2.422,-85.96,34.29,36.5,19.5,28.0,27.2,5.8,25.22,C,50.1,19.2,31.0,96.6,29.3,67.7,0.071,0.066,0.087,0.16,0.222,28.0,27.5,26.7,25.5,23.0,AL_Gadsden_19_N,2016
63857,2016-06-26,2.422,-85.96,34.29,32.1,20.0,26.1,26.0,0.0,23.32,C,43.7,20.1,28.5,96.9,45.9,72.6,0.073,0.07,0.086,0.157,0.22,27.8,27.5,26.8,25.7,23.2,AL_Gadsden_19_N,2016
63857,2016-06-27,2.422,-85.96,34.29,33.5,18.9,26.2,24.4,2.3,22.09,C,47.6,19.0,28.3,98.1,44.2,81.3,0.075,0.069,0.086,0.156,0.218,27.7,27.4,26.7,25.7,23.3,AL_Gadsden_19_N,2016
63857,2016-06-28,2.422,-85.96,34.29,32.6,19.2,25.9,25.1,0.0,18.18,C,43.8,18.3,26.6,98.6,34.2,71.7,0.075,0.068,0.086,0.155,0.216,27.0,26.7,26.2,25.5,23.4,AL_Gadsden_19_N,2016
63857,2016-06-29,2.422,-85.96,34.29,33.0,17.7,25.3,25.1,0.0,26.38,C,46.1,16.5,27.8,94.4,37.0,62.1,0.073,0.067,0.085,0.151,0.214,27.0,26.6,26.1,25.3,23.4,AL_Gadsden_19_N,2016
63857,2016-06-30,2.422,-85.96,34.29,32.4,15.3,23.9,23.7,0.0,30.52,C,47.4,13.9,27.5,89.7,22.9,55.6,0.071,0.064,0.084,0.147,0.21,26.9,26.6,26.1,25.3,23.4,AL_Gadsden_19_N,2016
63857,2016-07-01,2.422,-85.96,34.29,33.2,13.5,23.3,24.8,0.0,28.16,C,47.7,12.5,28.2,95.3,32.8,60.2,0.068,0.061,0.083,0.141,0.207,26.9,26.6,26.0,25.3,23.4,AL_Gadsden_19_N,2016
63857,2016-07-02,2.422,-85.96,34.29,34.5,18.8,26.7,27.1,0.0,28.35,C,48.3,18.4,30.5,93.1,24.7,58.7,0.066,0.06,0.081,0.135,0.203,27.8,27.4,26.7,25.7,23.4,AL_Gadsden_19_N,2016
63857,2016-07-03,2.422,-85.96,34.29,34.1,17.3,25.7,25.6,3.0,20.88,C,50.2,16.9,28.2,96.0,39.3,73.0,0.064,0.0579999999999999,0.08,0.132,0.2,27.4,27.1,26.6,25.7,23.5,AL_Gadsden_19_N,2016
63857,2016-07-04,2.422,-85.96,34.29,34.1,23.5,28.8,28.7,0.0,24.42,C,45.6,21.4,30.0,84.6,38.7,61.3,0.064,0.059,0.079,0.131,0.198,27.6,27.2,26.6,25.7,23.5,AL_Gadsden_19_N,2016
63857,2016-07-05,2.422,-85.96,34.29,27.8,20.7,24.2,24.1,26.7,7.97,C,33.3,20.5,24.5,97.6,66.3,85.3,0.124,0.106,0.114,0.166,0.1969999999999999,26.0,25.9,25.9,25.3,23.6,AL_Gadsden_19_N,2016
63857,2016-07-06,2.422,-85.96,34.29,32.3,21.0,26.6,26.7,0.0,20.28,C,39.3,20.6,27.9,96.8,49.8,75.5,0.146,0.138,0.122,0.182,0.1969999999999999,26.7,26.4,25.9,25.1,23.5,AL_Gadsden_19_N,2016
63857,2016-07-07,2.422,-85.96,34.29,33.0,22.2,27.6,27.7,0.0,27.31,C,42.3,21.6,29.5,94.2,43.9,68.1,0.136,0.126,0.119,0.176,0.196,27.6,27.3,26.6,25.6,23.5,AL_Gadsden_19_N,2016
63857,2016-07-08,2.422,-85.96,34.29,34.2,23.9,29.0,28.8,0.0,26.67,C,44.0,22.2,30.5,86.4,45.2,65.1,0.123,0.109,0.114,0.168,0.196,28.3,28.0,27.2,26.1,23.6,AL_Gadsden_19_N,2016
63857,2016-07-09,2.422,-85.96,34.29,32.5,19.8,26.2,24.8,9.2,17.53,C,43.4,19.5,27.2,97.4,52.9,79.0,0.1159999999999999,0.093,0.11,0.162,0.195,27.6,27.4,27.0,26.1,23.8,AL_Gadsden_19_N,2016
63857,2016-07-10,2.422,-85.96,34.29,30.8,20.2,25.5,23.9,6.3,18.79,C,40.7,21.2,27.0,98.3,47.1,84.2,0.136,0.103,0.108,0.159,0.195,27.5,27.2,26.6,25.9,23.9,AL_Gadsden_19_N,2016
63857,2016-07-11,2.422,-85.96,34.29,30.4,19.5,24.9,23.6,3.9,23.36,C,40.5,20.0,26.9,100.0,49.5,82.4,0.148,0.132,0.107,0.157,0.195,27.7,27.4,26.9,26.0,23.9,AL_Gadsden_19_N,2016
63857,2016-07-12,2.422,-85.96,34.29,31.8,18.9,25.4,24.1,0.0,24.49,C,40.8,19.5,27.2,98.8,49.5,83.0,0.151,0.141,0.108,0.156,0.195,27.8,27.5,27.0,26.1,23.9,AL_Gadsden_19_N,2016
63857,2016-07-13,2.422,-85.96,34.29,32.5,17.0,24.8,25.0,0.0,23.48,C,41.7,17.6,27.1,98.8,47.2,78.2,0.14,0.133,0.108,0.156,0.1939999999999999,27.8,27.4,26.9,26.1,23.9,AL_Gadsden_19_N,2016
63857,2016-07-14,2.422,-85.96,34.29,32.7,19.3,26.0,24.8,0.8,24.84,C,41.9,18.9,27.4,95.8,46.7,77.6,0.127,0.118,0.107,0.153,0.193,28.0,27.7,27.2,26.2,24.0,AL_Gadsden_19_N,2016
63857,2016-07-15,2.422,-85.96,34.29,30.2,19.3,24.8,24.2,0.0,22.16,C,45.0,19.4,27.2,97.5,55.5,80.9,0.1169999999999999,0.105,0.106,0.152,0.193,27.6,27.3,26.9,26.2,24.1,AL_Gadsden_19_N,2016
63857,2016-07-16,2.422,-85.96,34.29,33.0,19.2,26.1,24.8,0.0,24.13,C,47.0,18.7,28.4,97.2,45.0,76.0,0.107,0.09,0.103,0.149,0.192,27.6,27.2,26.8,26.1,24.1,AL_Gadsden_19_N,2016
63857,2016-07-17,2.422,-85.96,34.29,32.9,19.7,26.3,26.0,0.0,28.01,C,47.7,19.0,30.2,98.4,46.0,74.2,0.098,0.079,0.1,0.145,0.19,27.9,27.5,26.9,26.1,24.1,AL_Gadsden_19_N,2016
63857,2016-07-18,2.422,-85.96,34.29,34.0,20.2,27.1,27.0,0.0,27.59,C,48.5,19.6,31.3,96.8,40.1,70.3,0.09,0.071,0.0969999999999999,0.139,0.1889999999999999,28.5,28.1,27.5,26.5,24.1,AL_Gadsden_19_N,2016
63857,2016-07-19,2.422,-85.96,34.29,33.7,20.8,27.2,25.3,1.7,18.02,C,49.9,20.3,28.1,97.5,47.9,82.9,0.085,0.067,0.093,0.135,0.188,28.1,27.9,27.4,26.6,24.3,AL_Gadsden_19_N,2016
63857,2016-07-20,2.422,-85.96,34.29,34.3,20.9,27.6,27.5,0.0,20.63,C,48.6,20.4,29.7,98.8,38.8,70.3,0.081,0.065,0.092,0.133,0.187,28.0,27.7,27.2,26.4,24.4,AL_Gadsden_19_N,2016
63857,2016-07-21,2.422,-85.96,34.29,35.9,20.4,28.2,27.3,31.9,26.31,C,51.4,19.6,31.5,97.8,33.3,70.2,0.1009999999999999,0.084,0.108,0.153,0.19,27.9,27.8,27.3,26.4,24.5,AL_Gadsden_19_N,2016
63857,2016-07-22,2.422,-85.96,34.29,31.6,20.4,26.0,25.1,0.0,20.84,C,43.2,20.8,28.3,99.0,53.9,84.8,0.165,0.145,0.166,0.22,0.1939999999999999,27.8,27.7,27.2,26.3,24.5,AL_Gadsden_19_N,2016
63857,2016-07-23,2.422,-85.96,34.29,33.0,21.3,27.1,25.6,0.4,21.66,C,43.4,21.6,28.4,96.6,45.9,80.6,0.153,0.135,0.152,0.208,0.192,28.4,28.1,27.6,26.7,24.5,AL_Gadsden_19_N,2016
63857,2016-07-24,2.422,-85.96,34.29,33.2,21.2,27.2,26.7,0.0,27.51,C,44.0,21.4,29.7,98.2,44.0,76.0,0.142,0.119,0.143,0.1989999999999999,0.191,28.8,28.4,27.8,26.8,24.6,AL_Gadsden_19_N,2016
63857,2016-07-25,2.422,-85.96,34.29,34.1,21.2,27.6,27.6,21.8,26.79,C,44.8,21.0,30.4,97.9,37.6,70.2,0.135,0.111,0.138,0.191,0.191,29.0,28.7,28.1,27.1,24.7,AL_Gadsden_19_N,2016
63857,2016-07-26,2.422,-85.96,34.29,32.6,21.4,27.0,27.0,0.0,26.61,C,40.7,21.8,29.4,98.6,49.6,74.6,0.179,0.159,0.176,0.203,0.191,29.1,28.8,28.2,27.2,24.8,AL_Gadsden_19_N,2016
63857,2016-07-27,2.422,-85.96,34.29,30.2,23.3,26.8,25.8,0.0,18.78,C,39.2,22.3,27.4,92.7,55.9,78.8,0.161,0.142,0.162,0.201,0.191,28.6,28.4,28.1,27.3,24.9,AL_Gadsden_19_N,2016
63857,2016-07-28,2.422,-85.96,34.29,30.3,22.3,26.3,24.2,0.0,12.0,C,36.3,22.3,25.3,95.7,56.9,86.2,0.151,0.132,0.155,0.1969999999999999,0.192,27.3,27.2,27.0,26.7,25.0,AL_Gadsden_19_N,2016
63857,2016-07-29,2.422,-85.96,34.29,29.4,22.4,25.9,24.9,2.1,17.58,C,39.0,21.4,26.6,96.8,63.3,84.1,0.144,0.123,0.149,0.192,0.192,27.3,27.0,26.7,26.2,24.8,AL_Gadsden_19_N,2016
63857,2016-07-30,2.422,-85.96,34.29,30.6,20.0,25.3,23.6,6.4,15.38,C,39.8,20.3,25.3,98.5,55.7,88.4,0.152,0.119,0.145,0.188,0.192,27.1,26.8,26.5,26.1,24.6,AL_Gadsden_19_N,2016
63857,2016-07-31,2.422,-85.96,34.29,30.7,19.3,25.0,24.2,0.3,16.55,C,39.1,19.6,26.1,98.8,58.0,83.7,0.155,0.124,0.143,0.186,0.192,26.9,26.6,26.2,25.8,24.6,AL_Gadsden_19_N,2016
63857,2016-08-01,2.422,-85.96,34.29,32.1,19.9,26.0,26.2,0.0,26.65,C,41.1,20.0,28.4,97.6,48.7,75.8,0.147,0.121,0.139,0.183,0.192,27.8,27.5,26.8,26.1,24.4,AL_Gadsden_19_N,2016
63857,2016-08-02,2.422,-85.96,34.29,28.5,20.5,24.5,23.9,0.0,15.85,C,38.4,20.3,25.4,97.9,72.5,86.8,0.136,0.1119999999999999,0.135,0.179,0.192,27.1,26.9,26.7,26.2,24.5,AL_Gadsden_19_N,2016
63857,2016-08-03,2.422,-85.96,34.29,32.1,20.2,26.2,25.9,0.0,23.29,C,41.3,20.0,28.0,100.0,51.1,81.1,0.128,0.104,0.13,0.176,0.191,27.7,27.3,26.7,26.0,24.5,AL_Gadsden_19_N,2016
63857,2016-08-04,2.422,-85.96,34.29,33.5,20.4,27.0,26.4,0.0,25.83,C,42.3,19.6,28.4,98.7,43.9,75.7,0.1159999999999999,0.092,0.124,0.171,0.191,28.1,27.9,27.3,26.4,24.5,AL_Gadsden_19_N,2016
63857,2016-08-05,2.422,-85.96,34.29,34.0,21.0,27.5,26.6,0.0,23.91,C,43.2,20.1,28.2,95.9,42.6,74.0,0.104,0.08,0.1159999999999999,0.1639999999999999,0.19,28.2,28.0,27.4,26.6,24.6,AL_Gadsden_19_N,2016
63857,2016-08-06,2.422,-85.96,34.29,32.5,20.2,26.3,25.4,4.4,18.69,C,39.0,19.7,27.0,97.3,52.0,84.5,0.099,0.078,0.111,0.16,0.19,27.9,27.7,27.3,26.5,24.7,AL_Gadsden_19_N,2016
63857,2016-08-07,2.422,-85.96,34.29,33.2,21.1,27.1,26.1,0.3,21.67,C,41.8,20.9,28.3,99.0,50.0,81.1,0.0969999999999999,0.076,0.108,0.157,0.19,28.4,28.1,27.5,26.7,24.8,AL_Gadsden_19_N,2016
63857,2016-08-08,2.422,-85.96,34.29,30.9,22.1,26.5,25.7,0.0,13.55,C,42.4,21.5,27.1,97.6,57.6,85.1,0.094,0.073,0.106,0.153,0.1889999999999999,27.7,27.4,27.1,26.6,24.8,AL_Gadsden_19_N,2016
63857,2016-08-09,2.422,-85.96,34.29,29.1,23.6,26.4,25.6,23.1,11.79,C,36.7,23.4,26.2,96.5,66.0,83.3,0.153,0.135,0.147,0.174,0.1889999999999999,27.1,26.9,26.7,26.2,24.8,AL_Gadsden_19_N,2016
63857,2016-08-10,2.422,-85.96,34.29,29.3,23.1,26.2,25.4,1.9,12.78,C,37.8,22.6,26.3,94.8,64.5,82.6,0.16,0.149,0.151,0.185,0.1889999999999999,26.7,26.3,26.2,25.8,24.7,AL_Gadsden_19_N,2016
